,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Recency_Group,Total_Promotion,Ikut_Promo
1653,8143,1985.0,PhD,Single,37929.0,0.0,0.0,30-07-2013,49.0,202.0,2.0,46.0,3.0,2.0,10.0,2.0,4.0,2.0,5.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,40-49,3.0,Ya
1654,1964,1951.0,Graduation,Married,86610.0,0.0,0.0,05-09-2013,66.0,446.0,107.0,768.0,33.0,196.0,53.0,1.0,5.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60-69,0.0,Tidak
1655,3690,1986.0,Master,Married,80141.0,0.0,0.0,11-01-2013,20.0,1184.0,102.0,673.0,52.0,40.0,40.0,1.0,7.0,4.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20-29,2.0,Ya
1656,3433,1955.0,Master,Married,72635.0,0.0,0.0,03-06-2013,54.0,390.0,22.0,323.0,104.0,35.0,107.0,1.0,6.0,8.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50-59,1.0,Ya
1657,3389,1970.0,Graduation,Married,69016.0,0.0,1.0,22-11-2012,61.0,726.0,53.0,363.0,123.0,107.0,161.0,4.0,8.0,9.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60-69,0.0,Tidak
1658,4712,1991.0,Master,Married,20193.0,0.0,0.0,28-11-2012,18.0,8.0,8.0,22.0,24.0,11.0,9.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-19,0.0,Tidak
1659,1170,1975.0,Graduation,Married,27573.0,1.0,0.0,25-03-2013,45.0,50.0,15.0,110.0,39.0,15.0,15.0,4.0,5.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40-49,0.0,Tidak
1660,6347,1979.0,Basic,Single,15862.0,1.0,0.0,27-06-2013,26.0,1.0,1.0,4.0,11.0,9.0,10.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-29,0.0,Tidak
1661,4065,1976.0,PhD,Married,49544.0,1.0,0.0,12-02-2013,0.0,308.0,0.0,73.0,0.0,0.0,23.0,2.0,5.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-9,0.0,Tidak
1662,8230,1980.0,Graduation,Married,33228.0,1.0,0.0,23-01-2014,28.0,22.0,2.0,31.0,7.0,4.0,5.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-29,0.0,Tidak
1663,1215,1978.0,Graduation,Married,70440.0,0.0,0.0,08-10-2013,49.0,690.0,117.0,499.0,76.0,102.0,88.0,1.0,5.0,10.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40-49,1.0,Ya
1664,5939,1971.0,Graduation,Married,38232.0,1.0,1.0,17-01-2014,84.0,43.0,5.0,28.0,7.0,6.0,33.0,4.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1665,2156,1955.0,PhD,Married,22554.0,1.0,1.0,03-11-2012,38.0,27.0,0.0,10.0,0.0,0.0,4.0,4.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30-39,0.0,Tidak
1666,7788,1983.0,PhD,Married,23536.0,1.0,0.0,04-06-2014,53.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50-59,0.0,Tidak
1667,10323,1952.0,Graduation,Married,49413.0,0.0,1.0,25-10-2013,88.0,205.0,7.0,41.0,3.0,2.0,46.0,2.0,4.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1668,7947,1969.0,Graduation,Married,42231.0,1.0,1.0,25-03-2014,99.0,24.0,0.0,8.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90-99,0.0,Tidak
1669,1891,1980.0,Master,Divorced,78789.0,0.0,0.0,08-08-2012,12.0,667.0,50.0,850.0,21.0,83.0,83.0,1.0,4.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10-19,1.0,Ya
1670,2570,1968.0,Graduation,Married,56534.0,0.0,1.0,23-07-2013,35.0,691.0,7.0,61.0,10.0,0.0,46.0,4.0,10.0,4.0,7.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,30-39,3.0,Ya
1671,9256,1971.0,Graduation,Single,58350.0,0.0,1.0,04-01-2013,5.0,493.0,26.0,206.0,116.0,80.0,80.0,4.0,8.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-9,0.0,Tidak
1672,295,1989.0,Graduation,Single,81217.0,0.0,0.0,19-07-2013,77.0,493.0,70.0,324.0,146.0,40.0,84.0,1.0,3.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70-79,0.0,Tidak
1673,7397,1951.0,Graduation,Single,49090.0,0.0,1.0,19-07-2013,45.0,494.0,5.0,82.0,7.0,0.0,100.0,3.0,7.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40-49,0.0,Tidak
1674,6349,1987.0,Master,Divorced,61787.0,0.0,0.0,06-07-2013,71.0,621.0,73.0,414.0,78.0,48.0,85.0,1.0,8.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70-79,0.0,Tidak
1675,10790,1985.0,PhD,Married,18169.0,1.0,0.0,19-02-2013,40.0,9.0,0.0,5.0,0.0,0.0,7.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40-49,0.0,Tidak
1676,10398,1981.0,Master,Single,24336.0,1.0,0.0,27-08-2012,82.0,1.0,6.0,2.0,8.0,2.0,12.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1677,2431,1990.0,Graduation,Married,18222.0,0.0,0.0,31-12-2012,70.0,12.0,4.0,19.0,12.0,6.0,14.0,1.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70-79,0.0,Tidak
1678,550,1952.0,Graduation,Divorced,62335.0,0.0,1.0,23-05-2013,87.0,243.0,131.0,217.0,85.0,6.0,26.0,2.0,3.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1679,1890,1971.0,Master,Married,42033.0,1.0,1.0,19-09-2012,95.0,11.0,1.0,4.0,2.0,0.0,7.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90-99,0.0,Tidak
1680,10742,1983.0,PhD,Married,86580.0,0.0,0.0,27-02-2013,72.0,532.0,21.0,127.0,26.0,20.0,20.0,0.0,4.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70-79,1.0,Ya
1681,10356,1957.0,PhD,Divorced,41437.0,1.0,1.0,22-09-2012,5.0,29.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-9,0.0,Tidak
1682,4676,1951.0,Master,Widow,73705.0,0.0,2.0,05-03-2014,86.0,612.0,91.0,520.0,258.0,107.0,107.0,2.0,9.0,6.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1683,8852,1976.0,Graduation,Married,61064.0,0.0,1.0,31-08-2012,80.0,387.0,126.0,342.0,0.0,45.0,180.0,5.0,8.0,4.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1684,3565,1955.0,Master,Married,38452.0,1.0,1.0,30-03-2014,62.0,56.0,0.0,14.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60-69,0.0,Tidak
1685,5294,1989.0,Graduation,Single,18358.0,1.0,0.0,20-11-2013,49.0,6.0,8.0,19.0,16.0,4.0,4.0,3.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40-49,0.0,Tidak
1686,1958,1973.0,PhD,Married,55012.0,0.0,1.0,21-03-2014,85.0,582.0,0.0,65.0,0.0,0.0,13.0,6.0,8.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1687,7349,1973.0,Basic,Married,9722.0,1.0,0.0,02-10-2012,7.0,6.0,17.0,16.0,6.0,16.0,42.0,4.0,3.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0-9,1.0,Ya
1688,8799,1984.0,PhD,Married,38175.0,1.0,0.0,23-09-2013,6.0,70.0,6.0,69.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-9,0.0,Tidak
1689,1351,1956.0,Master,Married,58656.0,0.0,1.0,20-09-2012,25.0,962.0,12.0,194.0,16.0,24.0,12.0,4.0,7.0,8.0,13.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20-29,1.0,Ya
1690,1045,1965.0,Graduation,Married,52117.0,0.0,1.0,16-08-2012,55.0,112.0,10.0,107.0,30.0,0.0,20.0,2.0,5.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50-59,0.0,Tidak
1691,7732,1978.0,Graduation,Married,64813.0,1.0,0.0,02-01-2014,81.0,293.0,0.0,124.0,179.0,97.0,52.0,1.0,7.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1692,8070,1973.0,PhD,Married,54222.0,0.0,1.0,01-03-2014,98.0,199.0,12.0,31.0,3.0,12.0,7.0,1.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90-99,0.0,Tidak
1693,477,1986.0,Graduation,Married,83512.0,0.0,0.0,17-06-2014,31.0,1060.0,61.0,835.0,80.0,20.0,101.0,1.0,4.0,7.0,10.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,30-39,5.0,Ya
1694,7832,1959.0,Master,Married,77520.0,0.0,1.0,28-08-2013,30.0,940.0,44.0,396.0,0.0,88.0,58.0,1.0,8.0,7.0,7.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,30-39,4.0,Ya
1695,2202,1978.0,Graduation,Married,41154.0,0.0,1.0,09-04-2013,98.0,44.0,2.0,11.0,2.0,3.0,7.0,1.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90-99,0.0,Tidak
1696,7396,1966.0,Graduation,Married,80398.0,0.0,0.0,10-11-2012,92.0,342.0,51.0,936.0,207.0,35.0,26.0,1.0,5.0,8.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90-99,1.0,Ya
1697,4055,1992.0,Basic,Single,18746.0,1.0,0.0,29-05-2014,41.0,2.0,10.0,11.0,12.0,9.0,20.0,2.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40-49,0.0,Tidak
1698,10340,1984.0,Graduation,Married,35196.0,1.0,0.0,13-11-2012,68.0,75.0,12.0,141.0,43.0,39.0,187.0,6.0,6.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60-69,0.0,Tidak
1699,10091,1956.0,Graduation,Single,60230.0,0.0,1.0,20-05-2013,78.0,520.0,20.0,367.0,39.0,81.0,40.0,2.0,6.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70-79,0.0,Tidak
1700,7629,1977.0,Graduation,Married,22108.0,1.0,1.0,08-05-2014,46.0,5.0,3.0,9.0,6.0,2.0,6.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40-49,0.0,Tidak
1701,10640,1974.0,Graduation,Married,44392.0,1.0,1.0,05-09-2013,71.0,87.0,5.0,71.0,7.0,12.0,29.0,5.0,4.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70-79,0.0,Tidak
1702,3498,1976.0,PhD,Married,55424.0,0.0,1.0,25-11-2012,6.0,462.0,61.0,184.0,10.0,53.0,107.0,4.0,7.0,5.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0-9,2.0,Ya
1703,6742,1979.0,Graduation,Married,17688.0,1.0,0.0,13-01-2013,82.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80-89,0.0,Tidak
1704,1172,1983.0,PhD,Married,92491.0,0.0,0.0,01-05-2013,71.0,979.0,44.0,935.0,29.0,25.0,22.0,1.0,7.0,5.0,12.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,70-79,4.0,Ya
1705,569,1991.0,Graduation,Single,90273.0,0.0,0.0,14-12-2013,32.0,704.0,129.0,853.0,120.0,74.0,111.0,1.0,5.0,6.0,7.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,30-39,4.0,Ya
1706,4686,1962.0,PhD,Widow,82571.0,0.0,0.0,02-04-2014,28.0,861.0,31.0,558.0,62.0,95.0,79.0,0.0,6.0,5.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20-29,1.0,Ya
1707,1381,1982.0,PhD,Single,38513.0,1.0,0.0,28-01-2014,20.0,172.0,3.0,115.0,16.0,0.0,18.0,5.0,6.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20-29,1.0,Ya
1708,2634,1979.0,Master,Single,16653.0,1.0,0.0,18-04-2014,10.0,5.0,7.0,31.0,15.0,4.0,7.0,3.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10-19,1.0,Ya
1709,10905,1955.0,Graduation,Married,42586.0,1.0,1.0,29-10-2012,7.0,194.0,2.0,56.0,0.0,0.0,0.0,5.0,4.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0-9,1.0,Ya
1710,1744,1965.0,Basic,Single,23529.0,0.0,1.0,07-01-2013,67.0,9.0,7.0,13.0,3.0,2.0,20.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60-69,0.0,Tidak
1711,1000,1961.0,Master,Married,74881.0,1.0,1.0,08-03-2013,48.0,505.0,72.0,270.0,36.0,27.0,54.0,4.0,9.0,2.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40-49,0.0,Tidak
1712,3828,1951.0,Graduation,Married,71107.0,0.0,1.0,17-02-2013,61.0,533.0,10.0,217.0,198.0,174.0,195.0,2.0,7.0,6.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60-69,0.0,Tidak
1713,8605,1964.0,PhD,Married,46910.0,1.0,1.0,23-03-2014,36.0,48.0,0.0,14.0,0.0,0.0,6.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30-39,0.0,Tidak
1714,10304,1959.0,Graduation,Married,18690.0,0.0,0.0,28-12-2012,77.0,6.0,1.0,7.0,23.0,4.0,19.0,1.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70-79,0.0,Tidak
1715,4351,1955.0,Graduation,Divorced,37244.0,1.0,1.0,27-04-2013,90.0,18.0,2.0,10.0,0.0,0.0,25.0,1.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90-99,1.0,Ya
1716,10129,1966.0,Graduation,Married,82427.0,0.0,0.0,12-03-2014,35.0,482.0,147.0,509.0,104.0,107.0,107.0,1.0,3.0,5.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30-39,1.0,Ya
1717,2499,1958.0,Master,Single,75342.0,0.0,1.0,06-05-2013,38.0,204.0,97.0,97.0,21.0,118.0,26.0,1.0,5.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30-39,0.0,Tidak
1718,10092,1954.0,Graduation,Divorced,70044.0,0.0,1.0,18-02-2013,46.0,1073.0,0.0,250.0,153.0,14.0,14.0,4.0,7.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40-49,0.0,Tidak
1719,7500,1967.0,Graduation,Single,79146.0,1.0,1.0,24-04-2014,33.0,245.0,16.0,223.0,21.0,43.0,16.0,2.0,8.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30-39,0.0,Tidak
1720,5796,1963.0,Graduation,Married,77437.0,0.0,0.0,26-11-2013,70.0,560.0,21.0,442.0,29.0,44.0,29.0,1.0,4.0,5.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70-79,1.0,Ya
1721,10556,1959.0,Graduation,Married,54984.0,0.0,1.0,24-05-2014,51.0,173.0,13.0,131.0,32.0,3.0,6.0,4.0,6.0,1.0,6.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50-59,1.0,Ya
1722,1064,1971.0,PhD,Married,42403.0,1.0,0.0,11-12-2013,18.0,22.0,1.0,11.0,0.0,5.0,3.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-19,0.0,Tidak
1723,48,1964.0,Graduation,Married,55761.0,0.0,1.0,24-04-2014,97.0,136.0,1.0,12.0,0.0,3.0,32.0,2.0,4.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90-99,1.0,Ya
1724,7610,1983.0,Graduation,Married,37292.0,1.0,0.0,18-04-2013,32.0,275.0,0.0,86.0,10.0,23.0,66.0,5.0,6.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30-39,0.0,Tidak
1725,263,1945.0,PhD,Single,45576.0,0.0,0.0,28-05-2014,9.0,56.0,19.0,29.0,2.0,14.0,25.0,1.0,3.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0-9,1.0,Ya
1726,10814,1947.0,Graduation,Married,70321.0,0.0,0.0,16-01-2013,6.0,303.0,23.0,751.0,82.0,26.0,191.0,1.0,6.0,5.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0-9,1.0,Ya
1727,9710,1969.0,PhD,Divorced,58086.0,0.0,1.0,20-01-2013,80.0,708.0,7.0,62.0,0.0,0.0,15.0,2.0,11.0,3.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1728,9292,1952.0,Graduation,Married,81795.0,0.0,0.0,26-10-2012,74.0,324.0,132.0,693.0,27.0,118.0,88.0,1.0,4.0,11.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70-79,0.0,Tidak
1729,10250,1947.0,Basic,Married,28389.0,0.0,0.0,20-11-2012,49.0,1.0,5.0,3.0,7.0,4.0,8.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40-49,0.0,Tidak
1730,7881,1946.0,Master,Married,66835.0,0.0,0.0,28-09-2013,21.0,620.0,26.0,195.0,34.0,17.0,141.0,1.0,6.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-29,0.0,Tidak
1731,5847,1969.0,Graduation,Divorced,69901.0,0.0,1.0,29-05-2013,95.0,312.0,21.0,206.0,102.0,92.0,149.0,3.0,7.0,3.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90-99,0.0,Tidak
1732,737,1949.0,PhD,Married,80360.0,0.0,0.0,03-03-2013,56.0,1493.0,86.0,454.0,112.0,43.0,43.0,2.0,4.0,4.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,50-59,3.0,Ya
1733,3571,1961.0,PhD,Married,63342.0,0.0,1.0,16-10-2012,48.0,918.0,21.0,118.0,13.0,10.0,21.0,3.0,8.0,3.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,40-49,2.0,Ya
1734,7807,1974.0,Graduation,Married,44989.0,0.0,1.0,12-09-2012,26.0,98.0,0.0,106.0,49.0,10.0,106.0,5.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-29,0.0,Tidak
1735,3878,1980.0,Master,Single,31859.0,1.0,0.0,27-02-2014,3.0,3.0,4.0,7.0,15.0,8.0,11.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0-9,0.0,Tidak
1736,5092,1949.0,PhD,Widow,51569.0,0.0,1.0,12-02-2013,39.0,380.0,0.0,47.0,6.0,0.0,34.0,4.0,7.0,1.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30-39,2.0,Ya
1737,2154,1971.0,Graduation,Widow,30372.0,1.0,1.0,25-12-2012,33.0,15.0,0.0,12.0,7.0,3.0,7.0,3.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30-39,0.0,Tidak
1738,5394,1979.0,Basic,Single,16014.0,1.0,1.0,17-03-2013,42.0,3.0,9.0,4.0,7.0,8.0,7.0,4.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40-49,0.0,Tidak
1739,3798,1968.0,Graduation,Married,41120.0,1.0,1.0,06-11-2013,80.0,24.0,2.0,23.0,0.0,8.0,24.0,3.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1740,3524,1971.0,Master,Single,39763.0,1.0,0.0,04-08-2013,9.0,80.0,1.0,60.0,4.0,6.0,16.0,2.0,5.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0-9,1.0,Ya
1741,5247,1955.0,PhD,Married,38725.0,1.0,1.0,10-05-2014,52.0,31.0,0.0,6.0,2.0,1.0,5.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50-59,0.0,Tidak
1742,5883,1972.0,Graduation,Married,77981.0,1.0,0.0,26-05-2013,78.0,138.0,120.0,204.0,16.0,126.0,60.0,3.0,7.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70-79,0.0,Tidak
1743,2118,1964.0,Master,Married,62905.0,0.0,1.0,10-09-2013,68.0,166.0,75.0,96.0,119.0,107.0,59.0,3.0,7.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60-69,0.0,Tidak
1744,8812,1979.0,Master,Divorced,13533.0,1.0,0.0,10-03-2013,45.0,12.0,3.0,8.0,8.0,0.0,17.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40-49,0.0,Tidak
1745,6616,1975.0,Graduation,Married,59481.0,0.0,1.0,23-10-2013,47.0,178.0,3.0,85.0,71.0,66.0,58.0,2.0,3.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40-49,0.0,Tidak
1746,2797,1977.0,Graduation,Married,72117.0,0.0,1.0,20-08-2013,34.0,707.0,20.0,171.0,65.0,60.0,50.0,1.0,9.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30-39,0.0,Tidak
1747,4328,1986.0,Master,Married,21955.0,1.0,0.0,07-09-2013,81.0,5.0,1.0,7.0,17.0,14.0,11.0,2.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1748,9167,1956.0,Graduation,Married,67131.0,0.0,1.0,26-03-2013,72.0,465.0,71.0,250.0,93.0,35.0,62.0,3.0,9.0,2.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70-79,0.0,Tidak
1749,10560,1980.0,PhD,Single,36802.0,1.0,0.0,16-06-2014,23.0,16.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-29,0.0,Tidak
1750,2631,1982.0,Graduation,Married,71853.0,0.0,0.0,08-05-2013,29.0,358.0,108.0,413.0,141.0,97.0,32.0,1.0,2.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-29,0.0,Tidak
1751,8312,1961.0,Basic,Married,28249.0,0.0,0.0,15-06-2014,80.0,1.0,9.0,7.0,2.0,14.0,10.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1752,5534,1975.0,Master,Married,47808.0,0.0,1.0,20-10-2013,30.0,123.0,1.0,26.0,2.0,0.0,72.0,2.0,3.0,2.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30-39,1.0,Ya
1753,5093,1974.0,PhD,Divorced,25509.0,1.0,0.0,18-09-2012,15.0,40.0,3.0,30.0,10.0,7.0,11.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10-19,1.0,Ya
1754,7592,1946.0,PhD,Married,51012.0,0.0,0.0,18-04-2013,86.0,102.0,9.0,63.0,2.0,9.0,24.0,1.0,4.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1755,8895,1985.0,Graduation,Single,70596.0,0.0,0.0,05-10-2012,68.0,347.0,44.0,534.0,17.0,0.0,26.0,1.0,3.0,5.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60-69,0.0,Tidak
1756,8584,1952.0,PhD,Married,85431.0,0.0,0.0,08-06-2013,54.0,376.0,53.0,462.0,168.0,53.0,53.0,1.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50-59,0.0,Tidak
1757,2694,1967.0,Graduation,Married,42664.0,0.0,1.0,18-03-2014,44.0,21.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40-49,0.0,Tidak
1758,8910,1955.0,Graduation,Married,42586.0,1.0,1.0,29-10-2012,7.0,194.0,2.0,56.0,0.0,0.0,0.0,5.0,4.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0-9,1.0,Ya
1759,7433,1985.0,Graduation,Single,29760.0,1.0,0.0,29-08-2012,87.0,64.0,4.0,68.0,7.0,5.0,17.0,4.0,3.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80-89,0.0,Tidak
1760,164,1977.0,PhD,Married,28973.0,0.0,0.0,13-10-2012,59.0,206.0,0.0,46.0,3.0,2.0,12.0,2.0,5.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50-59,0.0,Tidak
